121 64464 0.000007
122 28937 0.000007
123 57874 0.000007
124 15757 0.000007
125 31514 0.000007
126 63028 0.000008
127 26065 0.000007
128 52130 0.000007
129 4269 0.000008
130 8538 0.000007
131 17076 0.000008
132 34152 0.000007
133 68304 0.000007
134 36617 0.000007
135 73234 0.000008
136 46477 0.000007
137 92954 0.000008
138 85917 0.000007
139 71843 0.000007
140 43695 0.000008
141 87390 0.000008
142 74789 0.000007
143 49587 0.000007
144 99174 0.000008
145 98357 0.000008
146 96723 0.000008
147 93455 0.000008
148 86919 0.000008
149 73847 0.000008
150 47703 0.000008
151 95406 0.000008
152 90821 0.000008
153 81651 0.000008
154 63311 0.000008
155 26631 0.000008
156 53262 0.000008
157 6533 0.000008
158 13066 0.000008
159 26132 0.000008
160 52264 0.000009
161 4537 0.000008
162 9074 0.000009
163 18148 0.000008
164 36296 0.000009
165 72592 0.000008
166 45193 0.000009
167 90386 0.000008
168 80781 0.000009
169 61571 0.000008
170 23151 0.000008
171 46302 0.000009
172 92604 0.000009
173 85217 0.000008
174 70443 0.000008
175 40895 0.000009
176 81790 0.000009
177 63589 0.000009
178 27187 0.000008
179 54374 0.000008
180 8757 0.000008
181 17514 0.000009
182 35028 0.000008
183 70056 0.000008
184 40121 0.000008
185 80242 0.000008
186 60493 0.000008
187 20995 0.000009
188 41990 0.000009
189 83980 0.000009
190 67969 0.000009
191 35947 0.000009
192 71894 0.000009
193 43797 0.000009
194 87594 0.000009
195 75197 0.000009
196 50403 0.000009
197 815 0.000010
198 1630 0.000009
199 3260 0.000009
200 6520 0.000010
201 13040 0.000009
202 26080 0.000010
203 52160 0.000009
204 4329 0.000009
205 8658 0.000010
206 17316 0.000009
207 34632 0.000009
208 69264 0.000010
209 38537 0.000010
210 77074 0.000010
211 54157 0.000010
212 8323 0.000010
213 16646 0.000010
214 33292 0.000010
215 66584 0.000010
216 33177 0.000010
217 66354 0.000024
218 32717 0.000009
219 65434 0.000010
220 30877 0.000010
221 61754 0.000010
222 23517 0.000010
223 47034 0.000010
224 94068 0.000010
225 88145 0.000010
226 76299 0.000010
227 52607 0.000011
228 5223 0.000010
229 10446 0.000011
230 20892 0.000010
231 41784 0.000011
232 83568 0.000010
233 67145 0.000010
234 34299 0.000010
235 68598 0.000010
236 37205 0.000011
237 74410 0.000010
238 48829 0.000010
239 97658 0.000011
240 95325 0.000010
241 90659 0.000010
242 81327 0.000011
243 62663 0.000011
244 25335 0.000011
245 50670 0.000011
246 1349 0.000011
247 2698 0.000011
248 5396 0.000011
249 10792 0.000011
250 21584 0.000011
251 43168 0.000011
252 86336 0.000011
253 72681 0.000011
254 45371 0.000011
255 90742 0.000011
256 81493 0.000011
257 62995 0.000011
258 25999 0.000011
259 51998 0.000011
260 4005 0.000011
261 8010 0.000011
262 16020 0.000011
263 32040 0.000011
264 64080 0.000011
265 28169 0.000011
266 56338 0.000011
267 12685 0.000011
268 25370 0.000011
269 50740 0.000011
270 1489 0.000012
271 2978 0.000011
272 5956 0.000011
273 11912 0.000012
274 23824 0.000012
275 47648 0.000011
276 95296 0.000011
277 90601 0.000012
278 81211 0.000012
279 62431 0.000012
280 24871 0.000012
281 49742 0.000012
282 99484 0.000012
283 98977 0.000022
284 97963 0.000004
285 95935 0.000004
286 91879 0.000004
287 83767 0.000004
288 67543 0.000004
289 35095 0.000004
290 70190 0.000004
291 40389 0.000004
292 80778 0.000005
293 61565 0.000004
294 23139 0.000004
295 46278 0.000004
296 92556 0.000004
297 85121 0.000004
298 70251 0.000004
299 40511 0.000004
300 81022 0.000004
301 62053 0.000004
302 24115 0.000005
303 48230 0.000004
304 96460 0.000004
305 92929 0.000004
306 85867 0.000004
307 71743 0.000004
308 43495 0.000004
309 86990 0.000004
310 73989 0.000004
311 47987 0.000004
312 95974 0.000005
313 91957 0.000004
314 83923 0.000004
315 67855 0.000005
316 35719 0.000004
317 71438 0.000004
318 42885 0.000004
319 85770 0.000005
320 71549 0.000004
321 43107 0.000004
322 86214 0.000005
323 72437 0.000005
324 44883 0.000004
325 89766 0.000004
326 79541 0.000004
327 59091 0.000005
328 18191 0.000004
329 36382 0.000004
330 72764 0.000004
331 45537 0.000004
332 91074 0.000005
333 82157 0.000005
334 64323 0.000005
335 28655 0.000004
336 57310 0.000004
337 14629 0.000004
338 29258 0.000004
339 58516 0.000004
340 17041 0.000005
341 34082 0.000005
342 68164 0.000005
343 36337 0.000005
344 72674 0.000005
345 45357 0.000005
346 90714 0.000005
347 81437 0.000005
348 62883 0.000005
349 25775 0.000005
350 51550 0.000005
351 3109 0.000005
352 6218 0.000005
353 12436 0.000005
354 24872 0.000005
355 49744 0.000004
356 99488 0.000004
357 98985 0.000004
358 97979 0.000005
359 95967 0.000005
360 91943 0.000005
361 83895 0.000005
362 67799 0.000005
363 35607 0.000004
364 71214 0.000004
365 42437 0.000005
366 84874 0.000005
367 69757 0.000005
368 39523 0.000005
369 79046 0.000004
370 58101 0.000005
371 16211 0.000005
372 32422 0.000005
373 64844 0.000004
374 29697 0.000005
375 59394 0.000005
376 18797 0.000005
377 37594 0.000005
378 75188 0.000005
379 50385 0.000005
380 779 0.000005
381 1558 0.000005
382 3116 0.000005
383 6232 0.000005
384 12464 0.000005
385 24928 0.000005
386 49856 0.000005
387 99712 0.000005
388 99433 0.000005
389 98875 0.000005
390 97759 0.000005
391 95527 0.000005
392 91063 0.000005
393 82135 0.000005
394 64279 0.000005
395 28567 0.000005
396 57134 0.000005
397 14277 0.000005
398 28554 0.000005
399 57108 0.000005
400 14225 0.000005
401 28450 0.000005
402 56900 0.000005
403 13809 0.000005
404 27618 0.000006
405 55236 0.000005
406 10481 0.000005
407 20962 0.000005
408 41924 0.000005
409 83848 0.000006
410 67705 0.000005
411 35419 0.000005
412 70838 0.000006
413 41685 0.000005
414 83370 0.000005
415 66749 0.000006
416 33507 0.000005
417 67014 0.000005
418 34037 0.000006
419 68074 0.000005
420 36157 0.000005
421 72314 0.000006
422 44637 0.000006
423 89274 0.000005
424 78557 0.000005
425 57123 0.000005
426 14255 0.000006
427 28510 0.000005
428 57020 0.000005
429 14049 0.000005
430 28098 0.000005
431 56196 0.000006
432 12401 0.000006
433 24802 0.000006
434 49604 0.000005
435 99208 0.000005
436 98425 0.000005
437 96859 0.000005
438 93727 0.000006
439 87463 0.000006
440 74935 0.000006
441 49879 0.000006
442 99758 0.000006
443 99525 0.000006
444 99059 0.000006
445 98127 0.000028
446 96263 0.000006
447 92535 0.000018
448 85079 0.000006
449 70167 0.000006
450 40343 0.000006
451 80686 0.000005
452 61381 0.000006
453 22771 0.000006
454 45542 0.000006
455 91084 0.000005
456 82177 0.000006
457 64363 0.000006
458 28735 0.000017
459 57470 0.000006
460 14949 0.000006
461 29898 0.000006
462 59796 0.000006
463 19601 0.000006
464 39202 0.000005
465 78404 0.000006
466 56817 0.000006
467 13643 0.000006
468 27286 0.000006
469 54572 0.000005
470 9153 0.000006
471 18306 0.000006
472 36612 0.000006
473 73224 0.000005
474 46457 0.000006
475 92914 0.000006
476 85837 0.000006
477 71683 0.000006
478 43375 0.000006
479 86750 0.000006
480 73509 0.000006
481 47027 0.000006
482 94054 0.000006
483 88117 0.000006
484 76243 0.000006
485 52495 0.000006
486 4999 0.000006
487 9998 0.000006
488 19996 0.000006
489 39992 0.000006
490 79984 0.000006
491 59977 0.000006
492 19963 0.000006
493 39926 0.000006
494 79852 0.000006
495 59713 0.000006
496 19435 0.000006
497 38870 0.000006
498 77740 0.000006
499 55489 0.000006
500 10987 0.000006
501 21974 0.000006
502 43948 0.000006
503 87896 0.000006
504 75801 0.000007
505 51611 0.000006
506 3231 0.000006
507 6462 0.000006
508 12924 0.000006
509 25848 0.000007
510 51696 0.000006
511 3401 0.000006
512 6802 0.000007
513 13604 0.000006
514 27208 0.000006
515 54416 0.000007
516 8841 0.000006
517 17682 0.000006
518 35364 0.000007
519 70728 0.000006
520 41465 0.000006
521 82930 0.000006
522 65869 0.000007
523 31747 0.000006
524 63494 0.000006
525 26997 0.000006
526 53994 0.000007
527 7997 0.000007
528 15994 0.000006
529 31988 0.000006
530 63976 0.000006
531 27961 0.000006
532 55922 0.000007
533 11853 0.000007
534 23706 0.000007
535 47412 0.000006
536 94824 0.000006
537 89657 0.000006
538 79323 0.000006
539 58655 0.000006
540 17319 0.000006
541 34638 0.000007
542 69276 0.000007
543 38561 0.000007
544 77122 0.000007
545 54253 0.000007
546 8515 0.000007
547 17030 0.000007
548 34060 0.000007
549 68120 0.000007
550 36249 0.000007
551 72498 0.000007
552 45005 0.000007
553 90010 0.000006
554 80029 0.000006
555 60067 0.000006
556 20143 0.000006
557 40286 0.000007
558 80572 0.000007
559 61153 0.000007
560 22315 0.000007
561 44630 0.000007
562 89260 0.000006
563 78529 0.000006
564 57067 0.000007
565 14143 0.000007
566 28286 0.000007
567 56572 0.000007
568 13153 0.000006
569 26306 0.000007
570 52612 0.000007
571 5233 0.000007
572 10466 0.000006
573 20932 0.000007
574 41864 0.000007
575 83728 0.000007
576 67465 0.000006
577 34939 0.000007
578 69878 0.000007
579 39765 0.000006
580 79530 0.000007
581 59069 0.000007
582 18147 0.000006
583 36294 0.000007
584 72588 0.000007
585 45185 0.000007
586 90370 0.000007
587 80749 0.000007
588 61507 0.000007
589 23023 0.000007
590 46046 0.000007
591 92092 0.000007
592 84193 0.000007
593 68395 0.000007
594 36799 0.000007
595 73598 0.000007
596 47205 0.000007
597 94410 0.000007
598 88829 0.000007
599 77667 0.000007
600 55343 0.000008
601 10695 0.000007
602 21390 0.000007
603 42780 0.000007
604 85560 0.000007
605 71129 0.000007
606 42267 0.000007
607 84534 0.000008
608 69077 0.000007
609 38163 0.000007
610 76326 0.000007
611 52661 0.000007
612 5331 0.000007
613 10662 0.000007
614 21324 0.000007
615 42648 0.000007
616 85296 0.000008
617 70601 0.000007
618 41211 0.000007
619 82422 0.000008
620 64853 0.000007
621 29715 0.000007
622 59430 0.000007
623 18869 0.000008
624 37738 0.000007
625 75476 0.000007
626 50961 0.000007
627 1931 0.000008
628 3862 0.000008
629 7724 0.000008
630 15448 0.000007
631 30896 0.000007
632 61792 0.000007
633 23593 0.000007
634 47186 0.000008
635 94372 0.000008
636 88753 0.000008
637 77515 0.000008
638 55039 0.000007
639 10087 0.000007
640 20174 0.000007
641 40348 0.000007
642 80696 0.000007
643 61401 0.000007
644 22811 0.000007
645 45622 0.000007
646 91244 0.000007
647 82497 0.000007
648 65003 0.000007
649 30015 0.000007
650 60030 0.000007
651 20069 0.000007
652 40138 0.000007
653 80276 0.000007
654 60561 0.000008
655 21131 0.000008
656 42262 0.000008
657 84524 0.000008
658 69057 0.000007
659 38123 0.000007
660 76246 0.000030
661 52501 0.000008
662 5011 0.000008
663 10022 0.000008
664 20044 0.000008
665 40088 0.000008
666 80176 0.000008
667 60361 0.000008
668 20731 0.000008
669 41462 0.000008
670 82924 0.000008
671 65857 0.000008
672 31723 0.000026
673 63446 0.000021
674 26901 0.000008
675 53802 0.000008
676 7613 0.000008
677 15226 0.000008
678 30452 0.000008
679 60904 0.000008
680 21817 0.000008
681 43634 0.000008
682 87268 0.000008
683 74545 0.000008
684 49099 0.000008
685 98198 0.000007
686 96405 0.000008
687 92819 0.000008
688 85647 0.000008
689 71303 0.000008
690 42615 0.000008
691 85230 0.000008
692 70469 0.000008
693 40947 0.000008
694 81894 0.000008
695 63797 0.000008
696 27603 0.000008
697 55206 0.000008
698 10421 0.000008
699 20842 0.000008
700 41684 0.000008
701 83368 0.000008
702 66745 0.000009
703 33499 0.000008
704 66998 0.000008
705 34005 0.000008
706 68010 0.000008
707 36029 0.000009
708 72058 0.000008
709 44125 0.000008
710 88250 0.000008
711 76509 0.000008
712 53027 0.000008
713 6063 0.000008
714 12126 0.000008
715 24252 0.000008
716 48504 0.000009
717 97008 0.000008
718 94025 0.000008
719 88059 0.000009
720 76127 0.000008
721 52263 0.000008
722 4535 0.000008
723 9070 0.000009
724 18140 0.000009
725 36280 0.000008
726 72560 0.000008
727 45129 0.000008
728 90258 0.000009
729 80525 0.000009
730 61059 0.000008
731 22127 0.000008
732 44254 0.000008
733 88508 0.000008
734 77025 0.000009
735 54059 0.000009
736 8127 0.000009
737 16254 0.000009
738 32508 0.000009
739 65016 0.000008
740 30041 0.000008
741 60082 0.000008
742 20173 0.000008
743 40346 0.000008
744 80692 0.000008
745 61393 0.000008
746 22795 0.000008
747 45590 0.000008
748 91180 0.000008
749 82369 0.000008
750 64747 0.000008
751 29503 0.000008
752 59006 0.000008
753 18021 0.000009
754 36042 0.000009
755 72084 0.000009
756 44177 0.000009
757 88354 0.000009
758 76717 0.000009
759 53443 0.000008
760 6895 0.000008
761 13790 0.000009
762 27580 0.000009
763 55160 0.000009
764 10329 0.000009
765 20658 0.000008
766 41316 0.000009
767 82632 0.000009
768 65273 0.000009
769 30555 0.000009
770 61110 0.000008
771 22229 0.000009
772 44458 0.000009
773 88916 0.000009
774 77841 0.000009
775 55691 0.000009
776 11391 0.000009
777 22782 0.000008
778 45564 0.000009
779 91128 0.000009
780 82265 0.000008
781 64539 0.000009
782 29087 0.000009
783 58174 0.000009
784 16357 0.000009
785 32714 0.000009
786 65428 0.000009
787 30865 0.000009
788 61730 0.000009
789 23469 0.000009
790 46938 0.000009
791 93876 0.000009
792 87761 0.000009
793 75531 0.000009
794 51071 0.000009
795 2151 0.000009
796 4302 0.000009
797 8604 0.000009
798 17208 0.000009
799 34416 0.000009
800 68832 0.000009
801 37673 0.000009
802 75346 0.000010
803 50701 0.000009
804 1411 0.000009
805 2822 0.000009
806 5644 0.000009
807 11288 0.000010
808 22576 0.000009
809 45152 0.000009
810 90304 0.000009
811 80617 0.000009
812 61243 0.000010
813 22495 0.000009
814 44990 0.000009
815 89980 0.000009
816 79969 0.000010
817 59947 0.000009
818 19903 0.000009
819 39806 0.000010
820 79612 0.000009
821 59233 0.000009
822 18475 0.000009
823 36950 0.000010
824 73900 0.000010
825 47809 0.000009
826 95618 0.000009
827 91245 0.000009
828 82499 0.000009
829 65007 0.000010
830 30023 0.000010
831 60046 0.000009
832 20101 0.000009
833 40202 0.000009
834 80404 0.000009
835 60817 0.000009
836 21643 0.000010
837 43286 0.000010
838 86572 0.000009
839 73153 0.000024
840 46315 0.000023
841 92630 0.000010
842 85269 0.000010
843 70547 0.000010
844 41103 0.000010
845 82206 0.000010
846 64421 0.000010
847 28851 0.000010
848 57702 0.000010
849 15413 0.000010
850 30826 0.000009
851 61652 0.000009
852 23313 0.000009
853 46626 0.000024
854 93252 0.000010
855 86513 0.000010
856 73035 0.000010
857 46079 0.000025
858 92158 0.000011
859 84325 0.000024
860 68659 0.000010
861 37327 0.000010
862 74654 0.000011
863 49317 0.000011
864 98634 0.000023
865 97277 0.000024
866 94563 0.000010
867 89135 0.000011
868 78279 0.000024
869 56567 0.000010
870 13143 0.000010
871 26286 0.000010
872 52572 0.000011
873 5153 0.000010
874 10306 0.000010
875 20612 0.000011
876 41224 0.000010
877 82448 0.000011
878 64905 0.000011
879 29819 0.000010
880 59638 0.000011
881 19285 0.000010
882 38570 0.000011
883 77140 0.000011
884 54289 0.000011
885 8587 0.000010
886 17174 0.000011
887 34348 0.000011
888 68696 0.000011
889 37401 0.000011
890 74802 0.000010
891 49613 0.000011
892 99226 0.000011
893 98461 0.000011
894 96931 0.000011
895 93871 0.000025
896 87751 0.000024
897 75511 0.000039
898 51031 0.000011
899 2071 0.000011
900 4142 0.000011
901 8284 0.000011
902 16568 0.000010
903 33136 0.000023
904 66272 0.000010
905 32553 0.000010
906 65106 0.000011
907 30221 0.000025
908 60442 0.000025
909 20893 0.000024
910 41786 0.000024
911 83572 0.000010
912 67153 0.000010
913 34315 0.000023
914 68630 0.000024
915 37269 0.000011
916 74538 0.000010
917 49085 0.000010
918 98170 0.000011
919 96349 0.000011
920 92707 0.000010
921 85423 0.000010
922 70855 0.000010
923 41719 0.000011
924 83438 0.000010
925 66885 0.000010
926 33779 0.000010
927 67558 0.000010
928 35125 0.000011
929 70250 0.000011
930 40509 0.000010
931 81018 0.000010
932 62045 0.000010
933 24099 0.000010
934 48198 0.000010
935 96396 0.000011
936 92801 0.000011
937 85611 0.000011
938 71231 0.000011
939 42471 0.000011
940 84942 0.000011
941 69893 0.000011
942 39795 0.000010
943 79590 0.000010
944 59189 0.000010
945 18387 0.000010
946 36774 0.000011
947 73548 0.000011
948 47105 0.000011
949 94210 0.000011
950 88429 0.000011
951 76867 0.000011
952 53743 0.000011
953 7495 0.000011
954 14990 0.000011
955 29980 0.000011
956 59960 0.000010
957 19929 0.000010
958 39858 0.000010
959 79716 0.000011
960 59441 0.000011
961 18891 0.000011
962 37782 0.000011
963 75564 0.000010
964 51137 0.000010
965 2283 0.000011
966 4566 0.000011
967 9132 0.000011
968 18264 0.000010
969 36528 0.000011
970 73056 0.000011
971 46121 0.000011
972 92242 0.000010
973 84493 0.000011
974 68995 0.000011
975 37999 0.000011
976 75998 0.000011
977 52005 0.000011
978 4019 0.000011
979 8038 0.000011
980 16076 0.000011
981 32152 0.000011
982 64304 0.000011
983 28617 0.000011
984 57234 0.000011
985 14477 0.000011
986 28954 0.000011
987 57908 0.000011
988 15825 0.000011
989 31650 0.000012
990 63300 0.000011
991 26609 0.000011
992 53218 0.000011
993 6445 0.000011
994 12890 0.000011
995 25780 0.000011
996 51560 0.000011
997 3129 0.000011
998 6258 0.000011
999 12516 0.000012
1000 25032 0.000011
1001 50064 0.000011
1002 137 0.000011
1003 274 0.000011
1004 548 0.000012
1005 1096 0.000011
1006 2192 0.000048
1007 4384 0.000012
1008 8768 0.000012
1009 17536 0.000012
1010 35072 0.000012
1011 70144 0.000026
1012 40297 0.000011
1013 80594 0.000011
1014 61197 0.000012
1015 22403 0.000011
1016 44806 0.000011
1017 89612 0.000011
1018 79233 0.000012
1019 58475 0.000011
1020 16959 0.000011
1021 33918 0.000011
1022 67836 0.000012
1023 35681 0.000012
1024 71362 0.000011
1025 42733 0.000011
1026 85466 0.000011
1027 70941 0.000012
1028 41891 0.000012
1029 83782 0.000012
1030 67573 0.000011
1031 35155 0.000011
1032 70310 0.000011
1033 40629 0.000011
1034 81258 0.000011
1035 62525 0.000011
1036 25059 0.000012
1037 50118 0.000012
1038 245 0.000012
1039 490 0.000012
1040 980 0.000012
1041 1960 0.000012
1042 3920 0.000012
1043 7840 0.000012
1044 15680 0.000012
1045 31360 0.000012
1046 62720 0.000012
1047 25449 0.000012
1048 50898 0.000012
1049 1805 0.000012
1050 3610 0.000012
1051 7220 0.000012
1052 14440 0.000011
1053 28880 0.000011
1054 57760 0.000012
1055 15529 0.000012
1056 31058 0.000012
1057 62116 0.000012
1058 24241 0.000012
1059 48482 0.000011
1060 96964 0.000011
1061 93937 0.000012
1062 87883 0.000012
1063 75775 0.000012
1064 51559 0.000012
1065 3127 0.000011
1066 6254 0.000012
1067 12508 0.000012
1068 25016 0.000012
1069 50032 0.000011
1070 73 0.000012
1071 146 0.000012
1072 292 0.000012
1073 584 0.000012
1074 1168 0.000012
1075 2336 0.000012
1076 4672 0.000012
1077 9344 0.000012
1078 18688 0.000012
1079 37376 0.000012
1080 74752 0.000012
1081 49513 0.000012
1082 99026 0.000012
1083 98061 0.000012
1084 96131 0.000012
1085 92271 0.000012
1086 84551 0.000012
1087 69111 0.000012
1088 38231 0.000026
1089 76462 0.000013
1090 52933 0.000027
1091 5875 0.000027
1092 11750 0.000025
1093 23500 0.000027
1094 47000 0.000013
1095 94000 0.000013
1096 88009 0.000026
1097 76027 0.000013
1098 52063 0.000013
1099 4135 0.000012
1100 8270 0.000012
1101 16540 0.000012
1102 33080 0.000012
1103 66160 0.000012
1104 32329 0.000012
1105 64658 0.000025
1106 29325 0.000012
1107 58650 0.000012
1108 17309 0.000012
1109 34618 0.000012
1110 69236 0.000012
1111 38481 0.000012
1112 76962 0.000012
1113 53933 0.000012
1114 7875 0.000013
1115 15750 0.000012
1116 31500 0.000012
1117 63000 0.000013
1118 26009 0.000012
1119 52018 0.000012
1120 4045 0.000012
1121 8090 0.000013
1122 16180 0.000013
1123 32360 0.000012
1124 64720 0.000012
1125 29449 0.000012
1126 58898 0.000013
1127 17805 0.000013
1128 35610 0.000013
1129 71220 0.000012
1130 42449 0.000012
1131 84898 0.000012
1132 69805 0.000012
1133 39619 0.000013
1134 79238 0.000013
1135 58485 0.000013
1136 16979 0.000013
1137 33958 0.000013
1138 67916 0.000012
1139 35841 0.000012
1140 71682 0.000012
1141 43373 0.000012
1142 86746 0.000012
1143 73501 0.000012
1144 47011 0.000012
1145 94022 0.000012
1146 88053 0.000012
1147 76115 0.000012
1148 52239 0.000012
1149 4487 0.000013
1150 8974 0.000013
1151 17948 0.000013
1152 35896 0.000013
1153 71792 0.000013
1154 43593 0.000013
1155 87186 0.000013
1156 74381 0.000012
1157 48771 0.000012
1158 97542 0.000013
1159 95093 0.000013
1160 90195 0.000013
1161 80399 0.000013
1162 60807 0.000013
1163 21623 0.000012
1164 43246 0.000013
1165 86492 0.000013
1166 72993 0.000013
1167 45995 0.000013
1168 91990 0.000012
1169 83989 0.000013
1170 67987 0.000013
1171 35983 0.000013
1172 71966 0.000012
1173 43941 0.000013
1174 87882 0.000013
1175 75773 0.000013
1176 51555 0.000013
1177 3119 0.000013
1178 6238 0.000013
1179 12476 0.000013
1180 24952 0.000013
1181 49904 0.000013
1182 99808 0.000013
1183 99625 0.000013
1184 99259 0.000013
1185 98527 0.000013
1186 97063 0.000013
1187 94135 0.000013
1188 88279 0.000013
1189 76567 0.000013
1190 53143 0.000013
1191 6295 0.000013
1192 12590 0.000013
1193 25180 0.000013
1194 50360 0.000013
1195 729 0.000013
1196 1458 0.000013
1197 2916 0.000013
1198 5832 0.000013
1199 11664 0.000013
1200 23328 0.000013
1201 46656 0.000013
1202 93312 0.000014
1203 86633 0.000013
1204 73275 0.000013
1205 46559 0.000013
1206 93118 0.000013
1207 86245 0.000014
1208 72499 0.000013
1209 45007 0.000013
1210 90014 0.000014
1211 80037 0.000013
1212 60083 0.000013
1213 20175 0.000014
1214 40350 0.000013
1215 80700 0.000013
1216 61409 0.000013
1217 22827 0.000014
1218 45654 0.000013
1219 91308 0.000013
1220 82625 0.000013
1221 65259 0.000014
1222 30527 0.000013
1223 61054 0.000013
1224 22117 0.000013
1225 44234 0.000014
1226 88468 0.000014
1227 76945 0.000013
1228 53899 0.000013
1229 7807 0.000013
1230 15614 0.000013
1231 31228 0.000013
1232 62456 0.000014
1233 24921 0.000014
1234 49842 0.000014
1235 99684 0.000014
1236 99377 0.000014
1237 98763 0.000013
1238 97535 0.000013
1239 95079 0.000013
1240 90167 0.000013
1241 80343 0.000013
1242 60695 0.000013
1243 21399 0.000013
1244 42798 0.000013
1245 85596 0.000013
1246 71201 0.000013
1247 42411 0.000013
1248 84822 0.000013
1249 69653 0.000013
1250 39315 0.000013
1251 78630 0.000014
1252 57269 0.000014
1253 14547 0.000014
1254 29094 0.000014
1255 58188 0.000014
1256 16385 0.000014
1257 32770 0.000013
1258 65540 0.000013
1259 31089 0.000014
1260 62178 0.000014
1261 24365 0.000014
1262 48730 0.000014
1263 97460 0.000013
1264 94929 0.000013
1265 89867 0.000014
1266 79743 0.000014
1267 59495 0.000014
1268 18999 0.000013
1269 37998 0.000014
1270 75996 0.000014
1271 52001 0.000014
1272 4011 0.000014
1273 8022 0.000014
1274 16044 0.000014
1275 32088 0.000013
1276 64176 0.000014
1277 28361 0.000014
1278 56722 0.000013
1279 13453 0.000017
1280 26906 0.000033
1281 53812 0.000027
1282 7633 0.000027
1283 15266 0.000013
1284 30532 0.000014
1285 61064 0.000014
1286 22137 0.000014
1287 44274 0.000014
1288 88548 0.000014
1289 77105 0.000014
1290 54219 0.000014
1291 8447 0.000014
1292 16894 0.000014
1293 33788 0.000014
1294 67576 0.000014
1295 35161 0.000014
1296 70322 0.000014
1297 40653 0.000014
1298 81306 0.000029
1299 62621 0.000014
1300 25251 0.000014
1301 50502 0.000014
1302 1013 0.000014
1303 2026 0.000014
1304 4052 0.000014
1305 8104 0.000015
1306 16208 0.000014
1307 32416 0.000014
1308 64832 0.000015
1309 29673 0.000014
1310 59346 0.000014
1311 18701 0.000015
1312 37402 0.000014
1313 74804 0.000014
1314 49617 0.000015
1315 99234 0.000015
1316 98477 0.000015
1317 96963 0.000014
1318 93935 0.000014
1319 87879 0.000014
1320 75767 0.000015
1321 51543 0.000014
1322 3095 0.000014
1323 6190 0.000014
1324 12380 0.000014
1325 24760 0.000015
1326 49520 0.000015
1327 99040 0.000014
1328 98089 0.000014
1329 96187 0.000014
1330 92383 0.000014
1331 84775 0.000015
1332 69559 0.000015
1333 39127 0.000015
1334 78254 0.000015
1335 56517 0.000014
1336 13043 0.000014
1337 26086 0.000014
1338 52172 0.000014
1339 4353 0.000014
1340 8706 0.000014
1341 17412 0.000014
1342 34824 0.000014
1343 69648 0.000014
1344 39305 0.000014
1345 78610 0.000014
1346 57229 0.000014
1347 14467 0.000014
1348 28934 0.000014
1349 57868 0.000014
1350 15745 0.000014
1351 31490 0.000015
1352 62980 0.000015
1353 25969 0.000015
1354 51938 0.000015
1355 3885 0.000015
1356 7770 0.000015
1357 15540 0.000015
1358 31080 0.000014
1359 62160 0.000015
1360 24329 0.000015
1361 48658 0.000015
1362 97316 0.000015
1363 94641 0.000015
1364 89291 0.000014
1365 78591 0.000015
